Week End,Season,Measure,Age Group,Race/Ethnicity,Sex,Population Size,Count,Percent
02/03/2024,2023-2024,UpToDate_2023_2024,50-64 yrs,"Black, non-Latinx",All Sexes,158402,19251,0.1
02/10/2024,2023-2024,UpToDate_2023_2024,18-29 yrs,"Black, non-Latinx",All Sexes,132989,3970,0.0
09/16/2023,2023-2024,UpToDate_2023_2024,All Ages,"Asian, non-Latinx",All Sexes,189857,71,0.0
12/16/2023,2023-2024,UpToDate_2023_2024,All Ages,"Other, non-Latinx",Unknown,,75,
12/30/2023,2023-2024,UpToDate_2023_2024,75+ yrs,All Race/Ethnicities,All Sexes,139586,46708,0.3
04/06/2024,2023-2024,UpToDate_2023_2024,50-64 yrs,"Asian, non-Latinx",All Sexes,27165,5045,0.2
10/21/2023,2023-2024,UpToDate_2023_2024,18-29 yrs,"Asian, non-Latinx",All Sexes,47111,1905,0.0
12/23/2023,2023-2024,UpToDate_2023_2024,All Ages,Latinx,Unknown,,132,
10/07/2023,2023-2024,UpToDate_2023_2024,65+ yrs,Latinx,All Sexes,68645,3564,0.1
01/20/2024,2023-2024,UpToDate_2023_2024,30-49 yrs,All Race/Ethnicities,All Sexes,827253,112126,0.1
04/20/2024,2023-2024,UpToDate_2023_2024,65+ yrs,"Asian, non-Latinx",All Sexes,23186,7063,0.3
03/09/2024,2023-2024,UpToDate_2023_2024,50-64 yrs,"Asian, non-Latinx",All Sexes,27165,4967,0.2
12/09/2023,2023-2024,UpToDate_2023_2024,18-29 yrs,"Asian, non-Latinx",All Sexes,47111,3693,0.1
04/20/2024,2023-2024,UpToDate_2023_2024,50-64 yrs,"Asian, non-Latinx",All Sexes,27165,5079,0.2
12/30/2023,2023-2024,UpToDate_2023_2024,12-17 yrs,Latinx,All Sexes,82791,4181,0.1
03/30/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,Latinx,All Sexes,82791,6285,0.1
02/24/2024,2023-2024,UpToDate_2023_2024,30-49 yrs,"Black, non-Latinx",All Sexes,201100,10946,0.1
03/30/2024,2023-2024,UpToDate_2023_2024,50-64 yrs,"Asian, non-Latinx",All Sexes,27165,5033,0.2
12/16/2023,2023-2024,UpToDate_2023_2024,All Ages,"Asian, non-Latinx",Female,98435,14272,0.1
10/28/2023,2023-2024,UpToDate_2023_2024,18-29 yrs,"White, non-Latinx",All Sexes,195561,9384,0.0
03/23/2024,2023-2024,UpToDate_2023_2024,50-64 yrs,"Other, non-Latinx",All Sexes,10636,5545,0.5
03/09/2024,2023-2024,UpToDate_2023_2024,30-49 yrs,"White, non-Latinx",All Sexes,294073,66614,0.2
12/09/2023,2023-2024,UpToDate_2023_2024,18-29 yrs,Latinx,All Sexes,165753,5446,0.0
04/06/2024,2023-2024,UpToDate_2023_2024,30-49 yrs,Latinx,All Sexes,241705,19340,0.1
12/30/2023,2023-2024,UpToDate_2023_2024,30-49 yrs,"Black, non-Latinx",All Sexes,201100,8843,0.0
12/30/2023,2023-2024,UpToDate_2023_2024,12-17 yrs,All Race/Ethnicities,All Sexes,185590,11850,0.1
10/14/2023,2023-2024,UpToDate_2023_2024,65+ yrs,Latinx,All Sexes,68645,4957,0.1
04/13/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,"Asian, non-Latinx",All Sexes,8058,1039,0.1
04/20/2024,2023-2024,UpToDate_2023_2024,All Ages,Unknown,Unknown,,70,
04/20/2024,2023-2024,UpToDate_2023_2024,30-49 yrs,"Black, non-Latinx",All Sexes,201100,11966,0.1
12/30/2023,2023-2024,UpToDate_2023_2024,All Ages,All Race/Ethnicities,Unknown,,841,
12/16/2023,2023-2024,UpToDate_2023_2024,0-4 yrs,"Asian, non-Latinx",All Sexes,8903,713,0.1
01/27/2024,2023-2024,UpToDate_2023_2024,18-29 yrs,Unknown,All Sexes,,2600,
02/03/2024,2023-2024,UpToDate_2023_2024,All Ages,Latinx,Unknown,,140,
09/23/2023,2023-2024,UpToDate_2023_2024,30-49 yrs,"Black, non-Latinx",All Sexes,201100,413,0.0
04/27/2024,2023-2024,UpToDate_2023_2024,05-11 yrs,"White, non-Latinx",All Sexes,37776,7184,0.2
04/27/2024,2023-2024,UpToDate_2023_2024,30-49 yrs,Unknown,All Sexes,,4452,
03/30/2024,2023-2024,UpToDate_2023_2024,All Ages,"Asian, non-Latinx",Unknown,,159,
11/18/2023,2023-2024,UpToDate_2023_2024,05-11 yrs,"Asian, non-Latinx",All Sexes,10628,776,0.1
03/30/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,"White, non-Latinx",All Sexes,28798,5104,0.2
10/21/2023,2023-2024,UpToDate_2023_2024,All Ages,"Black, non-Latinx",Female,429168,13437,0.0
01/27/2024,2023-2024,UpToDate_2023_2024,All Ages,Unknown,Unknown,,66,
11/18/2023,2023-2024,UpToDate_2023_2024,18-29 yrs,"Asian, non-Latinx",All Sexes,47111,3112,0.1
12/02/2023,2023-2024,UpToDate_2023_2024,05-11 yrs,"Other, non-Latinx",All Sexes,9113,1082,0.1
03/09/2024,2023-2024,UpToDate_2023_2024,All Ages,"Asian, non-Latinx",All Sexes,189857,30955,0.2
05/04/2024,2023-2024,UpToDate_2023_2024,50-64 yrs,"Other, non-Latinx",All Sexes,10636,5615,0.5
10/28/2023,2023-2024,UpToDate_2023_2024,75+ yrs,All Race/Ethnicities,All Sexes,139586,27582,0.2
11/18/2023,2023-2024,UpToDate_2023_2024,50-64 yrs,"Other, non-Latinx",All Sexes,10636,4015,0.4
03/30/2024,2023-2024,UpToDate_2023_2024,50-64 yrs,Unknown,All Sexes,,1747,
01/27/2024,2023-2024,UpToDate_2023_2024,18-64 yrs,All Race/Ethnicities,All Sexes,1850665,237887,0.1
01/13/2024,2023-2024,UpToDate_2023_2024,30-49 yrs,"Other, non-Latinx",All Sexes,25569,8166,0.3
01/13/2024,2023-2024,UpToDate_2023_2024,50-64 yrs,"Black, non-Latinx",All Sexes,158402,17970,0.1
12/30/2023,2023-2024,UpToDate_2023_2024,50-64 yrs,"Black, non-Latinx",All Sexes,158402,16824,0.1
03/23/2024,2023-2024,UpToDate_2023_2024,18-29 yrs,"Black, non-Latinx",All Sexes,132989,4450,0.0
12/02/2023,2023-2024,UpToDate_2023_2024,All Ages,"Other, non-Latinx",Unknown,,73,
11/11/2023,2023-2024,UpToDate_2023_2024,75+ yrs,All Race/Ethnicities,All Sexes,139586,33913,0.2
12/02/2023,2023-2024,UpToDate_2023_2024,12-17 yrs,Unknown,All Sexes,,198,
02/17/2024,2023-2024,UpToDate_2023_2024,65+ yrs,"Asian, non-Latinx",All Sexes,23186,6713,0.3
04/06/2024,2023-2024,UpToDate_2023_2024,30-49 yrs,"White, non-Latinx",All Sexes,294073,67440,0.2
12/16/2023,2023-2024,UpToDate_2023_2024,75+ yrs,All Race/Ethnicities,All Sexes,139586,44602,0.3
02/10/2024,2023-2024,UpToDate_2023_2024,All Ages,All Race/Ethnicities,Unknown,,883,
05/04/2024,2023-2024,UpToDate_2023_2024,18-29 yrs,Unknown,All Sexes,,3009,
03/30/2024,2023-2024,UpToDate_2023_2024,All Ages,"Asian, non-Latinx",All Sexes,189857,31525,0.2
09/23/2023,2023-2024,UpToDate_2023_2024,All Ages,"Asian, non-Latinx",All Sexes,189857,1866,0.0
05/04/2024,2023-2024,UpToDate_2023_2024,18-29 yrs,"Black, non-Latinx",All Sexes,132989,4810,0.0
03/02/2024,2023-2024,UpToDate_2023_2024,50-64 yrs,Latinx,All Sexes,122098,17144,0.1
01/13/2024,2023-2024,UpToDate_2023_2024,05-11 yrs,Latinx,All Sexes,85789,5041,0.1
11/11/2023,2023-2024,UpToDate_2023_2024,18-29 yrs,Latinx,All Sexes,165753,3730,0.0
01/06/2024,2023-2024,UpToDate_2023_2024,05-11 yrs,All Race/Ethnicities,All Sexes,209779,15346,0.1
02/17/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,Latinx,All Sexes,82791,5577,0.1
05/11/2024,2023-2024,UpToDate_2023_2024,05-11 yrs,"Other, non-Latinx",All Sexes,9113,1577,0.2
01/06/2024,2023-2024,UpToDate_2023_2024,30-49 yrs,"Other, non-Latinx",All Sexes,25569,8042,0.3
04/20/2024,2023-2024,UpToDate_2023_2024,All Ages,"Asian, non-Latinx",All Sexes,189857,31949,0.2
11/18/2023,2023-2024,UpToDate_2023_2024,12-17 yrs,"Asian, non-Latinx",All Sexes,8058,537,0.1
12/23/2023,2023-2024,UpToDate_2023_2024,05-11 yrs,Unknown,All Sexes,,540,
11/11/2023,2023-2024,UpToDate_2023_2024,05-11 yrs,All Race/Ethnicities,All Sexes,209779,8088,0.0
12/09/2023,2023-2024,UpToDate_2023_2024,All Ages,Unknown,Unknown,,59,
01/20/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,"Asian, non-Latinx",All Sexes,8058,927,0.1
02/17/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,"White, non-Latinx",All Sexes,28798,4925,0.2
11/25/2023,2023-2024,UpToDate_2023_2024,65+ yrs,"Asian, non-Latinx",All Sexes,23186,5116,0.2
05/11/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,"Other, non-Latinx",All Sexes,6234,1084,0.2
12/30/2023,2023-2024,UpToDate_2023_2024,30-49 yrs,All Race/Ethnicities,All Sexes,827253,105105,0.1
04/20/2024,2023-2024,UpToDate_2023_2024,18-29 yrs,"Black, non-Latinx",All Sexes,132989,4722,0.0
11/11/2023,2023-2024,UpToDate_2023_2024,50-64 yrs,Latinx,All Sexes,122098,8618,0.1
09/23/2023,2023-2024,UpToDate_2023_2024,50-64 yrs,"White, non-Latinx",All Sexes,144840,3384,0.0
11/18/2023,2023-2024,UpToDate_2023_2024,30-49 yrs,"Black, non-Latinx",All Sexes,201100,6056,0.0
02/03/2024,2023-2024,UpToDate_2023_2024,18-29 yrs,"Black, non-Latinx",All Sexes,132989,3831,0.0
10/14/2023,2023-2024,UpToDate_2023_2024,12-17 yrs,"White, non-Latinx",All Sexes,28798,1196,0.0
10/21/2023,2023-2024,UpToDate_2023_2024,12-17 yrs,All Race/Ethnicities,All Sexes,185590,3399,0.0
12/23/2023,2023-2024,UpToDate_2023_2024,50-64 yrs,Unknown,All Sexes,,1449,
11/25/2023,2023-2024,UpToDate_2023_2024,30-49 yrs,"Black, non-Latinx",All Sexes,201100,6487,0.0
02/24/2024,2023-2024,UpToDate_2023_2024,50-64 yrs,"Black, non-Latinx",All Sexes,158402,20240,0.1
01/20/2024,2023-2024,UpToDate_2023_2024,05-11 yrs,All Race/Ethnicities,All Sexes,209779,16431,0.1
03/16/2024,2023-2024,UpToDate_2023_2024,50-64 yrs,Unknown,All Sexes,,1723,
04/27/2024,2023-2024,UpToDate_2023_2024,30-49 yrs,"White, non-Latinx",All Sexes,294073,67880,0.2
03/23/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,"Asian, non-Latinx",All Sexes,8058,1017,0.1
04/13/2024,2023-2024,UpToDate_2023_2024,30-49 yrs,Latinx,All Sexes,241705,19533,0.1
10/28/2023,2023-2024,UpToDate_2023_2024,50-64 yrs,"Other, non-Latinx",All Sexes,10636,2946,0.3
10/14/2023,2023-2024,UpToDate_2023_2024,18-29 yrs,Unknown,All Sexes,,890,
03/30/2024,2023-2024,UpToDate_2023_2024,50-64 yrs,"Black, non-Latinx",All Sexes,158402,21299,0.1
10/07/2023,2023-2024,UpToDate_2023_2024,0-4 yrs,Unknown,All Sexes,,51,
10/21/2023,2023-2024,UpToDate_2023_2024,30-49 yrs,"Asian, non-Latinx",All Sexes,64806,4829,0.1
04/06/2024,2023-2024,UpToDate_2023_2024,75+ yrs,All Race/Ethnicities,All Sexes,139586,53295,0.4
12/23/2023,2023-2024,UpToDate_2023_2024,05-11 yrs,Latinx,All Sexes,85789,4178,0.0
12/02/2023,2023-2024,UpToDate_2023_2024,All Ages,"Asian, non-Latinx",Female,98435,13065,0.1
11/04/2023,2023-2024,UpToDate_2023_2024,05-11 yrs,"Other, non-Latinx",All Sexes,9113,645,0.1
02/10/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,"Black, non-Latinx",All Sexes,59709,1750,0.0
01/13/2024,2023-2024,UpToDate_2023_2024,50-64 yrs,Unknown,All Sexes,,1582,
04/13/2024,2023-2024,UpToDate_2023_2024,All Ages,Latinx,All Sexes,819518,81877,0.1
04/27/2024,2023-2024,UpToDate_2023_2024,05-11 yrs,"Asian, non-Latinx",All Sexes,10628,1473,0.1
05/11/2024,2023-2024,UpToDate_2023_2024,All Ages,"Asian, non-Latinx",Unknown,,160,
10/14/2023,2023-2024,UpToDate_2023_2024,50-64 yrs,"Black, non-Latinx",All Sexes,158402,4685,0.0
11/04/2023,2023-2024,UpToDate_2023_2024,18-29 yrs,"White, non-Latinx",All Sexes,195561,10697,0.1
12/02/2023,2023-2024,UpToDate_2023_2024,All Ages,All Race/Ethnicities,Unknown,,781,
01/27/2024,2023-2024,UpToDate_2023_2024,30-49 yrs,"Black, non-Latinx",All Sexes,201100,10049,0.0
10/21/2023,2023-2024,UpToDate_2023_2024,30-49 yrs,"Black, non-Latinx",All Sexes,201100,3325,0.0
11/25/2023,2023-2024,UpToDate_2023_2024,12-17 yrs,"Asian, non-Latinx",All Sexes,8058,606,0.1
01/06/2024,2023-2024,UpToDate_2023_2024,18-29 yrs,"Black, non-Latinx",All Sexes,132989,3236,0.0
04/06/2024,2023-2024,UpToDate_2023_2024,50-64 yrs,Latinx,All Sexes,122098,17855,0.1
10/28/2023,2023-2024,UpToDate_2023_2024,18-29 yrs,Latinx,All Sexes,165753,2676,0.0
02/10/2024,2023-2024,UpToDate_2023_2024,05-11 yrs,"Other, non-Latinx",All Sexes,9113,1389,0.2
03/09/2024,2023-2024,UpToDate_2023_2024,65+ yrs,"Asian, non-Latinx",All Sexes,23186,6821,0.3
10/21/2023,2023-2024,UpToDate_2023_2024,18-29 yrs,"Other, non-Latinx",All Sexes,18857,1164,0.1
09/23/2023,2023-2024,UpToDate_2023_2024,65+ yrs,"Black, non-Latinx",All Sexes,125348,1358,0.0
04/13/2024,2023-2024,UpToDate_2023_2024,All Ages,Latinx,Unknown,,148,
12/02/2023,2023-2024,UpToDate_2023_2024,30-49 yrs,"Other, non-Latinx",All Sexes,25569,7001,0.3
02/10/2024,2023-2024,UpToDate_2023_2024,50-64 yrs,Unknown,All Sexes,,1663,
10/07/2023,2023-2024,UpToDate_2023_2024,18-29 yrs,All Race/Ethnicities,All Sexes,560271,8262,0.0
12/09/2023,2023-2024,UpToDate_2023_2024,All Ages,"Other, non-Latinx",Male,41082,11665,0.3
12/16/2023,2023-2024,UpToDate_2023_2024,50-64 yrs,Latinx,All Sexes,122098,12842,0.1
11/18/2023,2023-2024,UpToDate_2023_2024,12-17 yrs,Latinx,All Sexes,82791,2293,0.0
11/04/2023,2023-2024,UpToDate_2023_2024,All Ages,Unknown,Unknown,,37,
10/21/2023,2023-2024,UpToDate_2023_2024,05-11 yrs,"Other, non-Latinx",All Sexes,9113,357,0.0
11/11/2023,2023-2024,UpToDate_2023_2024,18-29 yrs,"Black, non-Latinx",All Sexes,132989,1680,0.0
09/23/2023,2023-2024,UpToDate_2023_2024,All Ages,"Asian, non-Latinx",Female,98435,1060,0.0
12/16/2023,2023-2024,UpToDate_2023_2024,05-11 yrs,Unknown,All Sexes,,510,
03/09/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,Latinx,All Sexes,82791,5958,0.1
02/17/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,All Race/Ethnicities,All Sexes,185590,14518,0.1
09/23/2023,2023-2024,UpToDate_2023_2024,18-29 yrs,"Black, non-Latinx",All Sexes,132989,135,0.0
11/18/2023,2023-2024,UpToDate_2023_2024,12-17 yrs,"Other, non-Latinx",All Sexes,6234,591,0.1
02/03/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,Latinx,All Sexes,82791,5225,0.1
10/07/2023,2023-2024,UpToDate_2023_2024,All Ages,Unknown,Female,,1354,
04/20/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,"White, non-Latinx",All Sexes,28798,5159,0.2
01/27/2024,2023-2024,UpToDate_2023_2024,30-49 yrs,All Race/Ethnicities,All Sexes,827253,113754,0.1
10/21/2023,2023-2024,UpToDate_2023_2024,All Ages,Latinx,Unknown,,72,
02/10/2024,2023-2024,UpToDate_2023_2024,18-64 yrs,All Race/Ethnicities,All Sexes,1850665,244436,0.1
12/09/2023,2023-2024,UpToDate_2023_2024,12-17 yrs,"White, non-Latinx",All Sexes,28798,3822,0.1
10/21/2023,2023-2024,UpToDate_2023_2024,0-4 yrs,"Asian, non-Latinx",All Sexes,8903,174,0.0
03/02/2024,2023-2024,UpToDate_2023_2024,All Ages,All Race/Ethnicities,Unknown,,892,
02/17/2024,2023-2024,UpToDate_2023_2024,75+ yrs,All Race/Ethnicities,All Sexes,139586,51122,0.4
12/02/2023,2023-2024,UpToDate_2023_2024,All Ages,"Other, non-Latinx",Male,41082,11115,0.3
01/13/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,"White, non-Latinx",All Sexes,28798,4656,0.2
10/28/2023,2023-2024,UpToDate_2023_2024,All Ages,Unknown,Male,,2608,
12/09/2023,2023-2024,UpToDate_2023_2024,12-17 yrs,"Asian, non-Latinx",All Sexes,8058,695,0.1
12/23/2023,2023-2024,UpToDate_2023_2024,All Ages,Unknown,Unknown,,62,
04/13/2024,2023-2024,UpToDate_2023_2024,50-64 yrs,"Asian, non-Latinx",All Sexes,27165,5062,0.2
09/30/2023,2023-2024,UpToDate_2023_2024,50-64 yrs,"White, non-Latinx",All Sexes,144840,6908,0.0
11/25/2023,2023-2024,UpToDate_2023_2024,12-17 yrs,"White, non-Latinx",All Sexes,28798,3441,0.1
10/14/2023,2023-2024,UpToDate_2023_2024,All Ages,"Black, non-Latinx",Male,358383,7412,0.0
03/16/2024,2023-2024,UpToDate_2023_2024,65+ yrs,"Asian, non-Latinx",All Sexes,23186,6869,0.3
11/18/2023,2023-2024,UpToDate_2023_2024,05-11 yrs,"White, non-Latinx",All Sexes,37776,4214,0.1
10/28/2023,2023-2024,UpToDate_2023_2024,30-49 yrs,"Black, non-Latinx",All Sexes,201100,4015,0.0
09/30/2023,2023-2024,UpToDate_2023_2024,18-29 yrs,Unknown,All Sexes,,361,
12/02/2023,2023-2024,UpToDate_2023_2024,18-29 yrs,Unknown,All Sexes,,1974,
01/13/2024,2023-2024,UpToDate_2023_2024,All Ages,All Race/Ethnicities,Unknown,,862,
03/30/2024,2023-2024,UpToDate_2023_2024,05-11 yrs,"White, non-Latinx",All Sexes,37776,7061,0.2
02/24/2024,2023-2024,UpToDate_2023_2024,All Ages,"Asian, non-Latinx",Unknown,,158,
04/20/2024,2023-2024,UpToDate_2023_2024,50-64 yrs,Unknown,All Sexes,,1775,
03/02/2024,2023-2024,UpToDate_2023_2024,75+ yrs,All Race/Ethnicities,All Sexes,139586,51792,0.4
10/07/2023,2023-2024,UpToDate_2023_2024,18-29 yrs,"White, non-Latinx",All Sexes,195561,4368,0.0
01/06/2024,2023-2024,UpToDate_2023_2024,05-11 yrs,"White, non-Latinx",All Sexes,37776,6227,0.2
03/16/2024,2023-2024,UpToDate_2023_2024,30-49 yrs,Latinx,All Sexes,241705,18822,0.1
12/16/2023,2023-2024,UpToDate_2023_2024,30-49 yrs,All Race/Ethnicities,All Sexes,827253,98984,0.1
11/25/2023,2023-2024,UpToDate_2023_2024,75+ yrs,All Race/Ethnicities,All Sexes,139586,38742,0.3
04/27/2024,2023-2024,UpToDate_2023_2024,50-64 yrs,"Black, non-Latinx",All Sexes,158402,21811,0.1
10/21/2023,2023-2024,UpToDate_2023_2024,All Ages,"Other, non-Latinx",Unknown,,36,
11/04/2023,2023-2024,UpToDate_2023_2024,30-49 yrs,"Other, non-Latinx",All Sexes,25569,5082,0.2
03/23/2024,2023-2024,UpToDate_2023_2024,05-11 yrs,"Other, non-Latinx",All Sexes,9113,1477,0.2
11/25/2023,2023-2024,UpToDate_2023_2024,All Ages,Unknown,Unknown,,50,
01/13/2024,2023-2024,UpToDate_2023_2024,18-29 yrs,"Black, non-Latinx",All Sexes,132989,3457,0.0
01/13/2024,2023-2024,UpToDate_2023_2024,All Ages,"Asian, non-Latinx",Unknown,,155,
12/23/2023,2023-2024,UpToDate_2023_2024,18-29 yrs,"Asian, non-Latinx",All Sexes,47111,4038,0.1
03/09/2024,2023-2024,UpToDate_2023_2024,05-11 yrs,"Asian, non-Latinx",All Sexes,10628,1394,0.1
02/24/2024,2023-2024,UpToDate_2023_2024,18-29 yrs,"Black, non-Latinx",All Sexes,132989,4159,0.0
03/23/2024,2023-2024,UpToDate_2023_2024,30-49 yrs,"Black, non-Latinx",All Sexes,201100,11549,0.1
11/25/2023,2023-2024,UpToDate_2023_2024,50-64 yrs,"Asian, non-Latinx",All Sexes,27165,3619,0.1
01/13/2024,2023-2024,UpToDate_2023_2024,65+ yrs,"Asian, non-Latinx",All Sexes,23186,6392,0.3
01/06/2024,2023-2024,UpToDate_2023_2024,30-49 yrs,Unknown,All Sexes,,3728,
10/07/2023,2023-2024,UpToDate_2023_2024,65+ yrs,Unknown,All Sexes,,387,
03/09/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,"Other, non-Latinx",All Sexes,6234,986,0.2
11/04/2023,2023-2024,UpToDate_2023_2024,All Ages,"Asian, non-Latinx",Female,98435,9822,0.1
12/23/2023,2023-2024,UpToDate_2023_2024,30-49 yrs,Unknown,All Sexes,,3534,
02/17/2024,2023-2024,UpToDate_2023_2024,30-49 yrs,Latinx,All Sexes,241705,17909,0.1
09/30/2023,2023-2024,UpToDate_2023_2024,30-49 yrs,"Other, non-Latinx",All Sexes,25569,1303,0.1
03/30/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,"Asian, non-Latinx",All Sexes,8058,1029,0.1
02/24/2024,2023-2024,UpToDate_2023_2024,18-29 yrs,Unknown,All Sexes,,2736,
03/30/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,"Other, non-Latinx",All Sexes,6234,1028,0.2
02/10/2024,2023-2024,UpToDate_2023_2024,All Ages,"Asian, non-Latinx",All Sexes,189857,30081,0.2
03/09/2024,2023-2024,UpToDate_2023_2024,30-49 yrs,Latinx,All Sexes,241705,18572,0.1
04/13/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,"White, non-Latinx",All Sexes,28798,5145,0.2
12/16/2023,2023-2024,UpToDate_2023_2024,05-11 yrs,"Black, non-Latinx",All Sexes,66473,1112,0.0
05/04/2024,2023-2024,UpToDate_2023_2024,65+ yrs,Unknown,All Sexes,,1845,
03/30/2024,2023-2024,UpToDate_2023_2024,All Ages,Unknown,Unknown,,70,
04/13/2024,2023-2024,UpToDate_2023_2024,All Ages,Unknown,Unknown,,70,
01/27/2024,2023-2024,UpToDate_2023_2024,18-29 yrs,"Asian, non-Latinx",All Sexes,47111,4600,0.1
12/09/2023,2023-2024,UpToDate_2023_2024,75+ yrs,All Race/Ethnicities,All Sexes,139586,42878,0.3
01/27/2024,2023-2024,UpToDate_2023_2024,30-49 yrs,Latinx,All Sexes,241705,16865,0.1
12/09/2023,2023-2024,UpToDate_2023_2024,All Ages,"Asian, non-Latinx",Female,98435,13665,0.1
03/02/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,Latinx,All Sexes,82791,5831,0.1
01/06/2024,2023-2024,UpToDate_2023_2024,All Ages,"Other, non-Latinx",Male,41082,12832,0.3
02/03/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,All Race/Ethnicities,All Sexes,185590,13947,0.1
10/21/2023,2023-2024,UpToDate_2023_2024,50-64 yrs,Unknown,All Sexes,,701,
12/30/2023,2023-2024,UpToDate_2023_2024,05-11 yrs,"White, non-Latinx",All Sexes,37776,6056,0.2
02/17/2024,2023-2024,UpToDate_2023_2024,50-64 yrs,"Black, non-Latinx",All Sexes,158402,19971,0.1
03/16/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,"Asian, non-Latinx",All Sexes,8058,1011,0.1
11/04/2023,2023-2024,UpToDate_2023_2024,All Ages,Unknown,Male,,2949,
10/21/2023,2023-2024,UpToDate_2023_2024,50-64 yrs,"Asian, non-Latinx",All Sexes,27165,2233,0.1
01/20/2024,2023-2024,UpToDate_2023_2024,30-49 yrs,Unknown,All Sexes,,3872,
01/27/2024,2023-2024,UpToDate_2023_2024,50-64 yrs,"Black, non-Latinx",All Sexes,158402,18859,0.1
12/09/2023,2023-2024,UpToDate_2023_2024,All Ages,"Asian, non-Latinx",Unknown,,147,
02/03/2024,2023-2024,UpToDate_2023_2024,50-64 yrs,Unknown,All Sexes,,1647,
09/30/2023,2023-2024,UpToDate_2023_2024,18-29 yrs,"Black, non-Latinx",All Sexes,132989,299,0.0
03/23/2024,2023-2024,UpToDate_2023_2024,65+ yrs,"Asian, non-Latinx",All Sexes,23186,6925,0.3
02/17/2024,2023-2024,UpToDate_2023_2024,50-64 yrs,Unknown,All Sexes,,1678,
04/06/2024,2023-2024,UpToDate_2023_2024,All Ages,"Asian, non-Latinx",All Sexes,189857,31681,0.2
04/06/2024,2023-2024,UpToDate_2023_2024,65+ yrs,"Asian, non-Latinx",All Sexes,23186,6989,0.3
03/09/2024,2023-2024,UpToDate_2023_2024,18-29 yrs,Unknown,All Sexes,,2797,
03/23/2024,2023-2024,UpToDate_2023_2024,50-64 yrs,"Black, non-Latinx",All Sexes,158402,21124,0.1
11/18/2023,2023-2024,UpToDate_2023_2024,18-29 yrs,Unknown,All Sexes,,1756,
03/02/2024,2023-2024,UpToDate_2023_2024,All Ages,Latinx,Unknown,,145,
12/23/2023,2023-2024,UpToDate_2023_2024,30-49 yrs,"Black, non-Latinx",All Sexes,201100,8528,0.0
12/30/2023,2023-2024,UpToDate_2023_2024,50-64 yrs,Unknown,All Sexes,,1507,
02/17/2024,2023-2024,UpToDate_2023_2024,65+ yrs,Unknown,All Sexes,,1727,
12/02/2023,2023-2024,UpToDate_2023_2024,30-49 yrs,Unknown,All Sexes,,3185,
12/09/2023,2023-2024,UpToDate_2023_2024,30-49 yrs,Unknown,All Sexes,,3331,
05/11/2024,2023-2024,UpToDate_2023_2024,30-49 yrs,Unknown,All Sexes,,4502,
10/14/2023,2023-2024,UpToDate_2023_2024,50-64 yrs,Latinx,All Sexes,122098,3867,0.0
03/16/2024,2023-2024,UpToDate_2023_2024,All Ages,All Race/Ethnicities,Unknown,,901,
05/11/2024,2023-2024,UpToDate_2023_2024,18-29 yrs,"Asian, non-Latinx",All Sexes,47111,5095,0.1
09/23/2023,2023-2024,UpToDate_2023_2024,50-64 yrs,Latinx,All Sexes,122098,669,0.0
01/13/2024,2023-2024,UpToDate_2023_2024,30-49 yrs,All Race/Ethnicities,All Sexes,827253,110283,0.1
12/09/2023,2023-2024,UpToDate_2023_2024,50-64 yrs,Latinx,All Sexes,122098,12053,0.1
01/06/2024,2023-2024,UpToDate_2023_2024,18-29 yrs,Unknown,All Sexes,,2415,
10/21/2023,2023-2024,UpToDate_2023_2024,18-29 yrs,Latinx,All Sexes,165753,2191,0.0
02/10/2024,2023-2024,UpToDate_2023_2024,50-64 yrs,"Black, non-Latinx",All Sexes,158402,19647,0.1
02/03/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,"White, non-Latinx",All Sexes,28798,4847,0.2
03/16/2024,2023-2024,UpToDate_2023_2024,65+ yrs,Unknown,All Sexes,,1773,
04/27/2024,2023-2024,UpToDate_2023_2024,50-64 yrs,"Asian, non-Latinx",All Sexes,27165,5094,0.2
03/16/2024,2023-2024,UpToDate_2023_2024,50-64 yrs,"Asian, non-Latinx",All Sexes,27165,4988,0.2
03/23/2024,2023-2024,UpToDate_2023_2024,30-49 yrs,"White, non-Latinx",All Sexes,294073,67077,0.2
